oldText,newText,sameLength,editDist_0,editDistAbove1,editDistBelow3,editDist_1andcaseChange,punct_diff,ERROR_TYPE
come,on,0,0,0,0,0,0,2
on,the,0,0,0,0,0,0,2
the,heels,0,0,0,0,0,0,2
9,of,0,0,1,1,0,0,1
of,winter;,0,0,0,0,0,1,5
winter;,The,0,0,0,0,0,1,5
The,cut,1,0,1,0,0,0,2
cut,and,1,0,1,0,0,0,2
and,fit,1,0,1,0,0,0,2
fit,of,0,0,0,0,0,0,2
of,the,0,0,0,0,0,0,2
the,garments,0,0,0,0,0,0,2
garments,are,0,0,0,0,0,0,2
are,above,0,0,0,0,0,0,2
above,criticism;,0,0,0,0,0,1,5
■,patterns,0,0,0,0,0,0,2
patterns,vary,0,0,0,0,0,0,2
vary,enough,0,0,0,0,0,0,2
enough,to,0,0,0,0,0,0,2
to,suit,0,0,0,0,0,0,2
suit,any,0,0,0,0,0,0,2
any,"taste,",0,0,0,0,0,1,5
"taste,",and,0,0,0,0,0,1,5
and,prices,0,0,0,0,0,0,2
prices,below,0,0,0,0,0,0,2
below,normal,0,0,0,0,0,0,2
■,$3.00 ,0,0,0,0,0,0,2
_,Waists,0,0,0,0,0,1,5
$3.00 ,$1.95 ,1,0,1,0,0,0,2
Waists,|,0,0,0,0,0,1,5
$1.95 ,$1.25 ,1,0,0,0,0,0,4
$1.25 ,Waists,1,0,1,0,0,0,2
Waists,are,0,0,0,0,0,0,2
are,75c,1,0,1,0,0,0,2
75c,|,0,0,0,0,0,1,5
$2.00 ,$2.00 ,1,1,0,0,0,0,0
Waists,Waists,1,1,0,0,0,0,0
$125 ,$1.25 ,0,0,1,1,0,0,1
"1850,","1850,",1,1,0,0,0,0,0
and,and,1,1,0,0,0,0,0
■,for,1,0,1,0,0,0,2
for,22,0,0,0,0,0,0,2
22,years,0,0,0,0,0,0,2
years,conducted,0,0,0,0,0,0,2
conducted,a,0,0,0,0,0,0,2
Jackson.,Jackson.,1,1,0,0,0,0,0
He,He,1,1,0,0,0,0,0
th«-n,then,0,0,0,0,0,0,2
removed,removed,1,1,0,0,0,0,0
to,to,1,1,0,0,0,0,0
Sutter,Sutter,1,1,0,0,0,0,0
Creek,Creek,1,1,0,0,0,0,0
and,and,1,1,0,0,0,0,0
enquired,enquired,1,1,0,0,0,0,0
in,in,1,1,0,0,0,0,0
thu,the,1,0,0,0,0,0,4
same,same,1,1,0,0,0,0,0
busi-,busi-,1,1,0,0,0,0,0
"ness,","ness,",1,1,0,0,0,0,0
which,which,1,1,0,0,0,0,0
hu,he,1,0,0,0,0,0,4
continui'd,continued,0,0,1,1,0,0,1
to,to,1,1,0,0,0,0,0
follow,follow,1,1,0,0,0,0,0
until,until,1,1,0,0,0,0,0
old,old,1,1,0,0,0,0,0
age,age,1,1,0,0,0,0,0
t'cminrii'fl,reminded,0,0,0,0,0,0,2
him,him,1,1,0,0,0,0,0
that,that,1,1,0,0,0,0,0
he,he,1,1,0,0,0,0,0
must,must,1,1,0,0,0,0,0
gave,gave,1,1,0,0,0,0,0
because,because,1,1,0,0,0,0,0
it,it,1,1,0,0,0,0,0
was,was,1,1,0,0,0,0,0
a,a,1,1,0,0,0,0,0
|&gt;l-asnre,pleasure,0,0,0,0,0,0,2
to,to,1,1,0,0,0,0,0
him,him,1,1,0,0,0,0,0
to,to,1,1,0,0,0,0,0
"give,","give,",1,1,0,0,0,0,0
yet,yet,1,1,0,0,0,0,0
he,he,1,1,0,0,0,0,0
nevi-i-,never,0,0,0,0,0,1,5
boasted,boasted,1,1,0,0,0,0,0
of,of,1,1,0,0,0,0,0
his,his,1,1,0,0,0,0,0
generosity.,generosity.,1,1,0,0,0,0,0
He,He,1,1,0,0,0,0,0
spnnt,spent,1,0,0,0,0,0,4
the,the,1,1,0,0,0,0,0
last,last,1,1,0,0,0,0,0
few,few,1,1,0,0,0,0,0
years,years,1,1,0,0,0,0,0
of,of,1,1,0,0,0,0,0
bis,his,1,0,0,0,0,0,4
lifu,life,1,0,0,0,0,0,4
with,with,1,1,0,0,0,0,0
his,his,1,1,0,0,0,0,0
children.,children.,1,1,0,0,0,0,0
It,It,1,1,0,0,0,0,0
was,was,1,1,0,0,0,0,0
while,while,1,1,0,0,0,0,0
visiting,visiting,1,1,0,0,0,0,0
with,with,1,1,0,0,0,0,0
his.,his.,1,1,0,0,0,0,0
youns^st.,youngest.,1,0,1,1,0,0,1
daughter,daughter,1,1,0,0,0,0,0
that,that,1,1,0,0,0,0,0
be,he,1,0,0,0,0,0,4
accidentally,accidentally,1,1,0,0,0,0,0
Ml,fell,0,0,0,0,0,0,2
from,from,1,1,0,0,0,0,0
the,the,1,1,0,0,0,0,0
bed.,"bed,",1,0,0,0,1,1,5
striking,striking,1,1,0,0,0,0,0
in,in,1,1,0,0,0,0,0
such,such,1,1,0,0,0,0,0
a,a,1,1,0,0,0,0,0
way,way,1,1,0,0,0,0,0
as,as,1,1,0,0,0,0,0
to,to,1,1,0,0,0,0,0
cause,cause,1,1,0,0,0,0,0
paralysis.,paralysis.,1,1,0,0,0,0,0
He,He,1,1,0,0,0,0,0
lingore'l,lingered,0,0,0,0,0,0,2
fortwplvw,for,0,0,0,0,0,0,2
"struggle,","struggle,",1,1,0,0,0,0,0
surrounded,surrounded,1,1,0,0,0,0,0
by,by,1,1,0,0,0,0,0
all,all,1,1,0,0,0,0,0
bis,his,1,0,0,0,0,0,4
chil-,chil-,1,1,0,0,0,0,0
"son,","son,",1,1,0,0,0,0,0
Louis,Louis,1,1,0,0,0,0,0
N.,N.,1,1,0,0,0,0,0
"Martell,","Martell,",1,1,0,0,0,0,0
of,of,1,1,0,0,0,0,0
Mar,Martell's,0,0,0,0,0,0,2
lull's,sta-,0,0,0,0,0,1,5
grandfebilrlren,grandchildren,0,0,0,0,0,0,2
and,and,1,1,0,0,0,0,0
eighteen,eighteen,1,1,0,0,0,0,0
great-,great-,1,1,0,0,0,0,0
"grandchildren,","grandchildren,",1,1,0,0,0,0,0
besides,besides,1,1,0,0,0,0,0
a,a,1,1,0,0,0,0,0
host,host,1,1,0,0,0,0,0
&lt;if,of,0,0,0,0,0,0,2
friends,friends,1,1,0,0,0,0,0
hood.,hood.,1,1,0,0,0,0,0
His,His,1,1,0,0,0,0,0
remains,remains,1,1,0,0,0,0,0
wert),were,0,0,1,1,0,1,5
interred,interred,1,1,0,0,0,0,0
in,in,1,1,0,0,0,0,0
side,side,1,1,0,0,0,0,0
of,of,1,1,0,0,0,0,0
those,those,1,1,0,0,0,0,0
of,of,1,1,0,0,0,0,0
bis,his,1,0,0,0,0,0,4
wife,wife,1,1,0,0,0,0,0
who,who,1,1,0,0,0,0,0
died,died,1,1,0,0,0,0,0
sev-,sev-,1,1,0,0,0,0,0
"ter,","ter,",1,1,0,0,0,0,0
Mis.,Mrs.,1,0,0,0,0,0,4
M.,M.,1,1,0,0,0,0,0
"Riestra,","Riestra,",1,1,0,0,0,0,0
near,near,1,1,0,0,0,0,0
"Gait,","Galt,",1,0,0,0,0,0,4
on,on,1,1,0,0,0,0,0
old-time,old-time,1,1,0,0,0,0,0
friend,friend,1,1,0,0,0,0,0
and,and,1,1,0,0,0,0,0
"countryman,","countryman,",1,1,0,0,0,0,0
0,Louis,0,0,0,0,0,0,2
"AmadorCity,","AmadorCity,",1,1,0,0,0,0,0
"Jun,e§.",June,0,0,0,0,0,1,5
"Mjss,",Miss,0,0,1,1,0,1,5
NJtsCail,McCail,0,0,0,0,0,0,2
of,of,1,1,0,0,0,0,0
Jane,Jane,1,1,0,0,0,0,0
in,is,1,0,0,0,0,0,4
visiting,visiting,1,1,0,0,0,0,0
friends,friends,1,1,0,0,0,0,0
in,in,1,1,0,0,0,0,0
Wxs.,this,1,0,1,0,0,1,5
city.,city.,1,1,0,0,0,0,0
Miss,Miss,1,1,0,0,0,0,0
Daisy,Daisy,1,1,0,0,0,0,0
Fox,Fox,1,1,0,0,0,0,0
left,left,1,1,0,0,0,0,0
forLancna,for,0,0,0,0,0,0,2
Plana,Lancha,0,0,0,0,0,0,2
TV,LIVE,0,0,0,0,0,0,2
LIVE,BUSINESS,0,0,0,0,0,0,2
BUSINESS,HOUSES.,0,0,0,0,0,1,5
;,In,0,0,1,1,0,1,5
In,the,0,0,0,0,0,0,2
the,Good,0,0,0,0,0,0,2
Good,Old,0,0,0,0,0,0,2
Old,Summer,0,0,0,0,0,0,2
Summer,Time,0,0,0,0,0,0,2
!,We,0,0,1,1,0,1,5
We,are,0,0,1,1,0,0,1
are,troubled,0,0,0,0,0,0,2
troubled,with,0,0,0,0,0,0,2
with,the,0,0,0,0,0,0,2
the,HIVES,0,0,0,0,0,0,2
a,We,0,0,1,1,0,0,1
We,have,0,0,0,0,0,0,2
have,the,0,0,0,0,0,0,2
the,dreaded,0,0,0,0,0,0,2
dreaded,PRICKLY,1,0,1,0,0,0,2
PRICKLY,HEAT,0,0,0,0,0,0,2
"%im""_",MAX,0,0,0,0,0,1,5
7,LADAR,0,0,0,0,0,0,2
**.,Having,0,0,0,0,0,1,5
*,just,0,0,0,0,0,1,5
Having,re-,0,0,0,0,0,1,5
just,Main,1,0,1,0,0,0,2
re-,St.,1,0,1,0,0,1,5
Main,Jackson,0,0,0,0,0,0,2
St.,fes,1,0,1,0,0,1,5
fntT^nrrt,[The,0,0,0,0,0,0,2
11,following,0,0,0,0,0,0,2
"0*,",instruments,0,0,0,0,0,1,5
11,have,0,0,0,0,0,0,2
*,been,0,0,0,0,0,1,5
118,filed,0,0,0,0,0,0,2
report.,report.,1,1,0,0,0,0,0
We,We,1,1,0,0,0,0,0
publish,publish,1,1,0,0,0,0,0
a,a,1,1,0,0,0,0,0
complete,complete,1,1,0,0,0,0,0
nit,list,0,0,1,1,0,0,1
of,of,1,1,0,0,0,0,0
docu-,docu-,1,1,0,0,0,0,0
any,any,1,1,0,0,0,0,0
request,request,1,1,0,0,0,0,0
to,to,1,1,0,0,0,0,0
suppress,suppress,1,1,0,0,0,0,0
any,any,1,1,0,0,0,0,0
documTnT,document,1,0,1,1,0,0,1
from,from,1,1,0,0,0,0,0
-0,-0,1,1,0,0,0,0,0
Wiett,Wiett,1,1,0,0,0,0,0
Nichols,Nichols,1,1,0,0,0,0,0
to,to,1,1,0,0,0,0,0
Perm.,Penn.Chemical,0,0,0,0,0,1,5
W.,W.,1,1,0,0,0,0,0
E.,E.,1,1,0,0,0,0,0
Stewart,Stewart,1,1,0,0,0,0,0
to,to,1,1,0,0,0,0,0
Butteßasin,Butte,0,0,0,0,0,0,2
Gravel,Basin,0,0,0,0,0,0,2
Old,Old,1,1,0,0,0,0,0
harness,harness,1,1,0,0,0,0,0
mado,made,1,0,0,0,0,0,4
as,as,1,1,0,0,0,0,0
good,good,1,1,0,0,0,0,0
as,as,1,1,0,0,0,0,0
new,new,1,1,0,0,0,0,0
at,at,1,1,0,0,0,0,0
stantly,stantly,1,1,0,0,0,0,0
on,on,1,1,0,0,0,0,0
hand,hand,1,1,0,0,0,0,0
at,at,1,1,0,0,0,0,0
NeUles',Nettles',0,0,1,1,0,0,1
Mkt.,Mkt.,1,1,0,0,0,0,0
J.,J.,1,1,0,0,0,0,0
F.,F.,1,1,0,0,0,0,0
"Wilson,","Wilson,",1,1,0,0,0,0,0
Dentist.,Dentist.,1,1,0,0,0,0,0
Hours,Hours,1,1,0,0,0,0,0
9a.,9,0,0,1,1,0,1,5
m.,a.,1,0,0,0,0,0,4
to,to,1,1,0,0,0,0,0
sp.,5,0,0,0,0,0,1,5
m.,p.,1,0,0,0,0,0,4
Phono,m.,0,0,0,0,0,1,5
Main,Phone,0,0,0,0,0,0,2
404,Main,0,0,0,0,0,0,2
"Jackson,",404,0,0,0,0,0,1,5
Oc,On,1,0,0,0,0,0,4
Friday,Friday,1,1,0,0,0,0,0
of,of,1,1,0,0,0,0,0
last,last,1,1,0,0,0,0,0
"week,","week,",1,1,0,0,0,0,0
at,at,1,1,0,0,0,0,0
the,the,1,1,0,0,0,0,0
Rich,Rich,1,1,0,0,0,0,0
uruno,umne,0,0,0,0,0,0,2
"Hill,","Hill,",1,1,0,0,0,0,0
a,a,1,1,0,0,0,0,0
shouting,shouting,1,1,0,0,0,0,0
affray,affray,1,1,0,0,0,0,0
occurred,occurred,1,1,0,0,0,0,0
that,that,1,1,0,0,0,0,0
will,will,1,1,0,0,0,0,0
long-,long,0,0,1,1,0,1,5
be,be,1,1,0,0,0,0,0
remembered,remembered,1,1,0,0,0,0,0
by,by,1,1,0,0,0,0,0
the,the,1,1,0,0,0,0,0
cured,cured,1,1,0,0,0,0,0
a,a,1,1,0,0,0,0,0
horse,horse,1,1,0,0,0,0,0
and,and,1,1,0,0,0,0,0
rude,rode,1,0,0,0,0,0,4
to,to,1,1,0,0,0,0,0
San,San,1,1,0,0,0,0,0
"Andreas,","Andreas,",1,1,0,0,0,0,0
troubles.,troubles.,1,1,0,0,0,0,0
la,ln,1,0,0,0,0,0,4
the,the,1,1,0,0,0,0,0
afternoon,afternoon,1,1,0,0,0,0,0
he,he,1,1,0,0,0,0,0
obtained,obtained,1,1,0,0,0,0,0
a,a,1,1,0,0,0,0,0
rifle,rifle,1,1,0,0,0,0,0
ami,and,1,0,1,1,0,0,1
asserted,asserted,1,1,0,0,0,0,0
that,that,1,1,0,0,0,0,0
he,he,1,1,0,0,0,0,0
was,was,1,1,0,0,0,0,0
going,going,1,1,0,0,0,0,0
upon,upon,1,1,0,0,0,0,0
bis,his,1,0,0,0,0,0,4
mind,mind,1,1,0,0,0,0,0
he,he,1,1,0,0,0,0,0
proceeded,proceeded,1,1,0,0,0,0,0
to,to,1,1,0,0,0,0,0
carry,carry,1,1,0,0,0,0,0
"proprietor,","proprietor,",1,1,0,0,0,0,0
and,and,1,1,0,0,0,0,0
raisin,raising,0,0,1,1,0,0,1
£,his,0,0,0,0,0,0,2
his,gun,1,0,1,0,0,0,2
gun,he,0,0,0,0,0,0,2
he,shot,0,0,0,0,0,0,2
hie,he,0,0,1,1,0,0,1
raised,raised,1,1,0,0,0,0,0
his,his,1,1,0,0,0,0,0
gun,gun,1,1,0,0,0,0,0
ai.rl,and,0,0,0,0,0,0,2
shot,shot,1,1,0,0,0,0,0
Jahns,Jahns,1,1,0,0,0,0,0
is,is,1,1,0,0,0,0,0
a,a,1,1,0,0,0,0,0
highly,highly,1,1,0,0,0,0,0
respected,respected,1,1,0,0,0,0,0
citizen-,citizen,0,0,1,1,0,1,5
of,of,1,1,0,0,0,0,0
his,his,1,1,0,0,0,0,0
lo-,lo-,1,1,0,0,0,0,0
Mrs.,Mrs.,1,1,0,0,0,0,0
Carrie,Carrie,1,1,0,0,0,0,0
"Tifiany,","Tiffany,",1,0,0,0,0,0,4
who,who,1,1,0,0,0,0,0
has,has,1,1,0,0,0,0,0
been,been,1,1,0,0,0,0,0
The,The,1,1,0,0,0,0,0
contest,contest,1,1,0,0,0,0,0
for,for,1,1,0,0,0,0,0
tho,the,1,0,0,0,0,0,4
Goddess,Goddess,1,1,0,0,0,0,0
of,of,1,1,0,0,0,0,0
as,as,1,1,0,0,0,0,0
they,they,1,1,0,0,0,0,0
were,were,1,1,0,0,0,0,0
all,all,1,1,0,0,0,0,0
of,of,1,1,0,0,0,0,0
tho,the,1,0,0,0,0,0,4
same',same,0,0,1,1,0,1,5
qualifica-,qualifica-,1,1,0,0,0,0,0
nounced,nounced,1,1,0,0,0,0,0
to,to,1,1,0,0,0,0,0
tho,the,1,0,0,0,0,0,4
many,many,1,1,0,0,0,0,0
eager,eager,1,1,0,0,0,0,0
voters,voters,1,1,0,0,0,0,0
that,that,1,1,0,0,0,0,0
Miss,Miss,1,1,0,0,0,0,0
Maggie,Maggie,1,1,0,0,0,0,0
Slavlcb,Slavlch,1,0,0,0,0,0,4
had,had,1,1,0,0,0,0,0
proved,proved,1,1,0,0,0,0,0
Mis.,Mis.,1,1,0,0,0,0,0
Boy,Boyson,0,0,0,0,0,0,2
son,started,0,0,0,0,0,0,2
started,Sunday,0,0,0,0,0,0,2
Sunday,morn-,0,0,0,0,0,1,5
"ter,","ter,",1,1,0,0,0,0,0
Mary,Mary,1,1,0,0,0,0,0
"Weston,","Weston,",1,1,0,0,0,0,0
Lucius,Lucius,1,1,0,0,0,0,0
Reeve,Reeve.,0,0,1,1,0,1,5
Aetna,Aetna,1,1,0,0,0,0,0
—,—,1,1,0,0,0,0,0
Minnie,Minnie,1,1,0,0,0,0,0
T.,T.,1,1,0,0,0,0,0
Gardella.v,Gardella.,0,0,1,1,0,1,5
H^o^»,for,0,0,0,0,0,0,2
jracxi.,men,0,0,0,0,0,1,5
nrjjto,who,0,0,0,0,0,0,2
ILEVI,LEVI,0,0,1,1,0,0,1
STR/Ultf,STRAUSS,0,0,0,0,0,0,2
i,copper,0,0,0,0,0,0,2
overalls,riveted,0,0,0,0,0,0,2
I,The,0,0,0,0,0,0,2
The,citizens,0,0,0,0,0,0,2
citizens,of,0,0,0,0,0,0,2
of,the,0,0,0,0,0,0,2
the,town,0,0,0,0,0,0,2
town,have,1,0,1,0,0,0,2
have,dug,0,0,0,0,0,0,2
Alpl,Alpi,1,0,0,0,0,0,4
Mining,Mining,1,1,0,0,0,0,0
Co—,Co—,1,1,0,0,0,0,0
The,The,1,1,0,0,0,0,0
Alpl,Alpi,1,0,0,0,0,0,4
quartz,quartz,1,1,0,0,0,0,0
"Creek,","Creek,",1,1,0,0,0,0,0
being,being,1,1,0,0,0,0,0
lot,lot,1,1,0,0,0,0,0
15%,15,0,0,1,1,0,1,5
block,2-Jan,1,0,1,0,0,0,2
1,block,0,0,0,0,0,0,2
"""m",original,0,0,0,0,0,0,2
■',and,0,0,0,0,0,1,5
1,present,0,0,0,0,0,0,2
original,value,0,0,0,0,0,0,2
and,of,0,0,0,0,0,0,2
present,se-,0,0,0,0,0,1,5
■Zi,curity,0,0,0,0,0,0,2
,"$370,",0,0,0,0,0,0,2
curity,dated,0,0,0,0,0,0,2
"BS7O,",Deo,0,0,0,0,0,1,5
dated,"31st,",1,0,1,0,0,1,5
Deo,"1000,",0,0,0,0,0,1,5
T.,T.,1,1,0,0,0,0,0
l(.,K.,0,0,1,1,0,0,1
"NORMAN,","NORMAN,",1,1,0,0,0,0,0
by,by,1,1,0,0,0,0,0
the,the,1,1,0,0,0,0,0
Idol,idol,1,0,0,0,1,0,3
for,for,1,1,0,0,0,0,0
awhile,awhile,1,1,0,0,0,0,0
and,and,1,1,0,0,0,0,0
wait,wait,1,1,0,0,0,0,0
for,for,1,1,0,0,0,0,0
a,a,1,1,0,0,0,0,0
|,|,1,1,0,0,0,0,0
It,It,1,1,0,0,0,0,0
Costs,Costs,1,1,0,0,0,0,0
Money,Money,1,1,0,0,0,0,0
to,to,1,1,0,0,0,0,0
Make,Make,1,1,0,0,0,0,0
Steam,Steam,1,1,0,0,0,0,0
©I,SAVE,0,0,0,0,0,0,2
SAVE,MONEY,0,0,0,0,0,0,2
MONEY,BY,0,0,0,0,0,0,2
BY,USING,0,0,0,0,0,0,2
|U,McDearmon,0,0,0,0,0,0,2
McDearmon,&amp;,0,0,0,0,0,1,5
&amp;,Cos.,0,0,0,0,0,1,5
Cos.,Asbestos,0,0,0,0,0,1,5
Asbestos,Goods.,0,0,0,0,0,1,5
Such,Such,1,1,0,0,0,0,0
as,as,1,1,0,0,0,0,0
Boiler,Boiler,1,1,0,0,0,0,0
d-,&amp;,0,0,0,0,0,1,5
Pipe,Pipe,1,1,0,0,0,0,0
"Coverinys,","Coverings,",1,0,0,0,0,0,4
Magnesia,Magnesia,1,1,0,0,0,0,0
Coverings;,Coverings;,1,1,0,0,0,0,0
Fire-Proof-,Fire-Proof-,1,1,0,0,0,0,0
JO,JO,1,1,0,0,0,0,0
g|i,ing,1,0,1,0,0,0,2
ing,"Materials,",0,0,0,0,0,1,5
"Materials,",Cold,0,0,0,0,0,1,5
Cold,Storage,0,0,0,0,0,0,2
Storage,"Insulation,",0,0,0,0,0,1,5
"Insulation,",Brine,0,0,0,0,0,1,5
Brine,&lt;fr,0,0,0,0,0,0,2
&lt;fr,Ammonia,0,0,0,0,0,0,2
Ammonia,Coy-,0,0,0,0,0,1,5
Coy-,i||,0,0,0,0,0,1,5
|ga,"erings,",0,0,0,0,0,1,5
"erings,",Packings,0,0,0,0,0,1,5
Packings,&lt;D,0,0,0,0,0,0,2
&lt;D,"Gaskets,",0,0,0,0,0,1,5
"Gaskets,",Keystone,1,0,1,0,0,1,5
Keystone,Building,1,0,1,0,0,0,2
Building,A',0,0,0,0,0,1,5
A',Deadening,0,0,0,0,0,1,5
Deadening,Felts.,0,0,0,0,0,1,5
Felts.,p§,0,0,0,0,0,1,5
£$,"CATALOGUE,",0,0,0,0,0,1,5
"CATALOGUE,",ESTIMATES,0,0,0,0,0,1,5
ESTIMATES,&amp;,0,0,0,0,0,1,5
&amp;,SAMPLES,0,0,0,0,0,1,5
SAMPLES,ON,0,0,0,0,0,0,2
ON,APPLICATION.,0,0,0,0,0,1,5
H,Garbarini,0,0,0,0,0,0,2
Garbarini,"Bros.,",0,0,0,0,0,1,5
"Bros.,",Agents,1,0,1,0,0,1,5
Agents,-0,0,0,0,0,0,0,2
-0,-0,1,1,0,0,0,0,0
-0,"Jackson,",0,0,0,0,0,1,5
"Jackson,",Cal.,0,0,0,0,0,1,5
Cal.,||,0,0,0,0,0,1,5
Claus,Claus,1,1,0,0,0,0,0
Spreckels,Spreckels,1,1,0,0,0,0,0
Bid,B'ld'g,0,0,0,0,0,0,2
san,san,1,1,0,0,0,0,0
fbancisco.,francisco.,1,0,0,0,0,0,4
|h|^|||ff|tf£,Oregon,0,0,0,0,0,0,2
|B|,Pine.,0,0,0,0,0,1,5
Telephone:,Telephone:,1,1,0,0,0,0,0
™,Cedar,0,0,0,0,0,0,2
Cedar,and,0,0,0,0,0,0,2
Private,Private,1,1,0,0,0,0,0
Exchange,Exchange,1,1,0,0,0,0,0
279,279,1,1,0,0,0,0,0
||,W.,1,0,1,1,0,1,5
W^,J.,1,0,1,1,0,1,5
Wk,NETTLE,0,0,0,0,0,0,2
&lt;,PROPRIETOR,0,0,0,0,0,1,5
,OF,0,0,1,1,0,1,5
j;,CENTRAL,0,0,0,0,0,1,5
1,MARKET,0,0,0,0,0,0,2
CENTRAL,|,0,0,0,0,0,1,5
♦,Fancy,0,0,0,0,0,0,2
Fancy,Groceries.,0,0,0,0,0,1,5
Groceries.,Fresh,0,0,0,0,0,1,5
Fresh,"Fruits,",0,0,0,0,0,1,5
"Fruits,",Vegetables,0,0,0,0,0,1,5
j,FINE,0,0,0,0,0,0,2
|,ASSORTMENT,0,0,0,0,0,1,5
FINE,OF,0,0,0,0,0,0,2
ASSORTMENT,TEAS,0,0,0,0,0,0,2
OF,AND,0,0,0,0,0,0,2
TEAS,COFFEES.,0,0,0,0,0,1,5
i:,FRESH,0,0,0,0,0,1,5
|,FISH,0,0,0,0,0,1,5
FRESH,EVERY,1,0,1,0,0,0,2
FISH,THURSDAY,0,0,0,0,0,0,2
EVERY,AND,0,0,0,0,0,0,2
THURSDAY,FRIDAY.,0,0,0,0,0,1,5
i,Drop,0,0,0,0,0,0,2
Drop,in,0,0,0,0,0,0,2
in,and,0,0,1,1,0,0,1
and,Compare,0,0,0,0,0,0,2
Compare,Prices,0,0,0,0,0,0,2
Prices,and,0,0,0,0,0,0,2
and,be,0,0,0,0,0,0,2
be,"Convinced,",0,0,0,0,0,1,5
"Convinced,",that,0,0,0,0,0,1,5
that,You,0,0,0,0,0,0,2
You,can,1,0,1,0,0,0,2
\\,Save,0,0,0,0,0,1,5
Save,Money,0,0,0,0,0,0,2
Money',by,0,0,0,0,0,1,5
hy,Trading,0,0,0,0,0,0,2
Trading,With,0,0,0,0,0,0,2
With,Me.,0,0,0,0,0,1,5
X,JACKSON,0,0,0,0,0,0,2
JACKSON,-0,0,0,0,0,0,0,2
-0,-0,1,1,0,0,0,0,0
-0,-0,1,1,0,0,0,0,0
-0,-0,1,1,0,0,0,0,0
-0,CAL.,0,0,0,0,0,1,5
PIONEER,PIONEER,1,1,0,0,0,0,0
FLOUR,FLOUR,1,1,0,0,0,0,0
IS,IS,1,1,0,0,0,0,0
PERFECTION-^,PERFECTION,0,0,1,1,0,1,5
A,Made,0,0,0,0,0,0,2
Made,From,1,0,1,0,0,0,2
From,SELECTED,0,0,0,0,0,0,2
SELECTED,WHEAT,0,0,0,0,0,0,2
M,Producing,0,0,0,0,0,0,2
Produclna,Perfect,0,0,0,0,0,0,2
Perfect,Results,1,0,1,0,0,0,2
Results,and,0,0,0,0,0,0,2
J,Bread,0,0,0,0,0,0,2
Bread,Divinely,0,0,0,0,0,0,2
Divinely,Fair,0,0,0,0,0,0,2
Fair,and,0,0,0,0,0,0,2
and,Feathery,0,0,0,0,0,0,2
Feathery,Light,0,0,0,0,0,0,2
2*,Sweet,0,0,0,0,0,1,5
S^veet,to,0,0,0,0,0,0,2
to,the,0,0,1,1,0,0,1
the,Palate's,0,0,0,0,0,0,2
Palate's,Touch,0,0,0,0,0,0,2
Touch,and,0,0,0,0,0,0,2
&lt;i,Snowy,1,0,1,0,0,0,2
Snowy,White,1,0,1,0,0,0,2
©,—PIONEER,0,0,0,0,0,0,2
—,FLOUR,0,0,0,0,0,0,2
;,MILLS.,0,0,0,0,0,1,5
—PIONEER,SACRAMENTO,1,0,1,0,0,0,2
FLOUR,•,0,0,0,0,0,0,2
I,Enterprise,0,0,0,0,0,0,2
#NAME?,Livery,1,0,1,0,0,1,5
#NAME?,Stable,1,0,1,0,0,1,5
•,O'NEILL,0,0,0,0,0,0,2
&amp;?-—,&amp;,0,0,0,0,0,1,5
"""jß&amp;ffijj&amp;S&amp;J'","PODESTA,",0,0,0,0,0,1,5
O'NEILL,PROP'S.,1,0,1,0,0,1,5
Transient,Transient,1,1,0,0,0,0,0
Customers,Customers,1,1,0,0,0,0,0
given,given,1,1,0,0,0,0,0
the,the,1,1,0,0,0,0,0
very,very,1,1,0,0,0,0,0
best,best,1,1,0,0,0,0,0
of,of,1,1,0,0,0,0,0
attention.,attention.,1,1,0,0,0,0,0
J,Telegraph,0,0,0,0,0,0,2
.',and,0,0,0,0,0,1,5
Telegraph,Telephone,1,0,1,0,0,0,2
and,Orders,0,0,0,0,0,0,2
Telephone,Promptly,0,0,0,0,0,0,2
1,Attended,0,0,0,0,0,0,2
Attended,to.,0,0,0,0,0,1,5
to.,Phone,0,0,0,0,0,1,5
Phone,Main,0,0,0,0,0,0,2
Main,383,0,0,0,0,0,0,2
I,Four-in-,0,0,0,0,0,1,5
Four-in-,"Hands,",0,0,0,0,0,1,5
"Hands,","Surreys,",0,0,0,0,0,0,2
"Surreys,",Pole,0,0,0,0,0,1,5
Pole,and,0,0,0,0,0,0,2
and,Single,0,0,0,0,0,0,2
Single,"Buggies,",0,0,0,0,0,1,5
"Buggies,",Saddle,0,0,0,0,0,1,5
Saddle,Horses.,0,0,0,0,0,1,5
Horses.,|,0,0,0,0,0,1,5
g,g,1,1,0,0,0,0,0
MAIN,MAIN,1,1,0,0,0,0,0
"STREET,","STREET,",1,1,0,0,0,0,0
JACKSON,JACKSON,1,1,0,0,0,0,0
-0,-0,1,1,0,0,0,0,0
-0,-0,1,1,0,0,0,0,0
-0,-0,1,1,0,0,0,0,0
CAL.,CAL.,1,1,0,0,0,0,0
\,Midvale,0,0,0,0,0,1,5
FOR,Drill,0,0,0,0,0,0,2
SALE,Steel,0,0,0,0,0,0,2
BY,for,0,0,0,0,0,0,2
•,sale,0,0,0,0,0,0,2
0,by,0,0,1,1,0,0,1
|,E.,0,0,1,1,0,1,5
•,GINOCCHIO,0,0,0,0,0,0,2
E.,&amp;,0,0,0,0,0,1,5
GINOCCHIO,BRO.,0,0,0,0,0,1,5
