oldText,newText,sameLength,editDist_0,NOCORRECTION,editDistAbove1,editDistBelow3,editDist_1andcaseChange,SPELLCHECK,ADDITION,CAPITALIZATION,TYPO
Vj,the,0,0,0,0,0,0,0,1,0,0
VI,great,0,0,0,0,0,0,0,1,0,0
Ul,medicine—,0,0,0,0,0,0,0,1,0,0
,AVer's,0,0,0,0,0,0,0,1,0,0
y,Pills.,0,0,0,0,0,0,0,1,0,0
■,J.,0,0,0,0,0,0,0,1,0,0
AVer's,C.,0,0,0,0,0,0,0,1,0,0
Pills.,Ayer,0,0,0,0,0,0,0,1,0,0
■'■■■■%£&amp;?*&amp;.,"Co.,",0,0,0,0,0,0,0,1,0,0
Want,Want,1,1,1,0,0,0,0,0,0,0
your,your,1,1,1,0,0,0,0,0,0,0
moustache,moustache,1,1,1,0,0,0,0,0,0,0
or,or,1,1,1,0,0,0,0,0,0,0
beard,beard,1,1,1,0,0,0,0,0,0,0
abeaatifalbrowßorrichblacfcPDse,a,0,0,0,0,0,0,0,1,0,0
"PA,^i^M!aA",beautiful,0,0,0,0,0,0,0,1,0,0
JXI,brown,0,0,0,0,0,0,0,1,0,0
PIONEER,PIONEER,1,1,1,0,0,0,0,0,0,0
FLOUR,FLOUR,1,1,1,0,0,0,0,0,0,0
IS,IS,1,1,1,0,0,0,0,0,0,0
PERFECTION-^,PERFECTION,0,0,0,1,1,0,1,0,0,0
;:;,rmade,0,0,0,0,0,0,0,1,0,0
.rmade,From,0,0,0,0,0,0,0,1,0,0
From,SELECTED,0,0,0,0,0,0,0,1,0,0
SELECTED,WHEAT,0,0,0,0,0,0,0,1,0,0
|,Blended,0,0,0,0,0,0,0,1,0,0
Blended,According,0,0,0,0,0,0,0,1,0,0
According,to,0,0,0,0,0,0,0,1,0,0
to,Our,0,0,0,0,0,0,0,1,0,0
Our,Own,1,0,0,1,1,0,1,0,0,0
Own,Formula,0,0,0,0,0,0,0,1,0,0
M,Producing,0,0,0,0,0,0,0,1,0,0
Produclna,Perfect,0,0,0,0,0,0,0,1,0,0
Perfect,Results,1,0,0,1,0,0,0,1,0,0
Results,and,0,0,0,0,0,0,0,1,0,0
a,Bread,0,0,0,0,0,0,0,1,0,0
1,Divinely,0,0,0,0,0,0,0,1,0,0
P,Fair,0,0,0,0,0,0,0,1,0,0
rea&lt;,and,0,0,0,0,0,0,0,1,0,0
l,Feathery,0,0,0,0,0,0,0,1,0,0
Divinely,Light,0,0,0,0,0,0,0,1,0,0
§?,Sweet,0,0,0,0,0,0,0,1,0,0
Sweet,to,0,0,0,0,0,0,0,1,0,0
to,the,0,0,0,1,1,0,1,0,0,0
the,Palate's,0,0,0,0,0,0,0,1,0,0
Palate's,Touch,0,0,0,0,0,0,0,1,0,0
Touch,and,0,0,0,0,0,0,0,1,0,0
0,—PIONEER,0,0,0,0,0,0,0,1,0,0
%——,FLOUR,0,0,0,0,0,0,0,1,0,0
—PIONEER,"MILLS,",0,0,0,0,0,0,0,1,0,0
FLOUR,SACRAMENTO,0,0,0,0,0,0,0,1,0,0
j,ENTERPRISE,0,0,0,0,0,0,0,1,0,0
livery,livery,1,1,1,0,0,0,0,0,0,0
#NAME?,stable,1,0,0,1,0,0,0,1,0,0
I,O'NEILL,0,0,0,0,0,0,0,1,0,0
£^^^^^^0^,&amp;,0,0,0,0,0,0,0,1,0,0
O'NEILL,"PODESTA,",0,0,0,0,0,0,0,1,0,0
&amp;,PROP'S.,0,0,0,0,0,0,0,1,0,0
«,Transient,0,0,0,0,0,0,0,1,0,0
Transient,Customers,1,0,0,1,0,0,0,1,0,0
Customers,given,0,0,0,0,0,0,0,1,0,0
given,the.,0,0,0,0,0,0,0,1,0,0
the.,very,1,0,0,1,0,0,0,1,0,0
very,best,1,0,0,1,0,0,0,1,0,0
best,of,0,0,0,0,0,0,0,1,0,0
of,attention.,0,0,0,0,0,0,0,1,0,0
S,Telegraph,0,0,0,0,0,0,0,1,0,0
Telegraph,and,0,0,0,0,0,0,0,1,0,0
and,Telephone,0,0,0,0,0,0,0,1,0,0
Telephone,Orders,0,0,0,0,0,0,0,1,0,0
Orders,Promptly,0,0,0,0,0,0,0,1,0,0
M,Attended,0,0,0,0,0,0,0,1,0,0
Attended,to.,0,0,0,0,0,0,0,1,0,0
to.,Phone,0,0,0,0,0,0,0,1,0,0
Phone,Main,0,0,0,0,0,0,0,1,0,0
Main,383,0,0,0,0,0,0,0,1,0,0
|,"Four-in-Hands,",0,0,0,0,0,0,0,1,0,0
"Four-in-Hands,","Surreys,",0,0,0,0,0,0,0,1,0,0
"Surreys,",Pole,0,0,0,0,0,0,0,1,0,0
Pole,and,0,0,0,0,0,0,0,1,0,0
and,Single,0,0,0,0,0,0,0,1,0,0
Single,"Buggies,",0,0,0,0,0,0,0,1,0,0
"Buggies,",Saddle,0,0,0,0,0,0,0,1,0,0
Saddle,Horses.,0,0,0,0,0,0,0,1,0,0
Horses.,I,0,0,0,0,0,0,0,1,0,0
g,MAIN,0,0,0,0,0,0,0,1,0,0
MAIN,"STREET,",0,0,0,0,0,0,0,1,0,0
"STREET,",JACKSON,1,0,0,1,0,0,0,1,0,0
JACKSON,-0,0,0,0,0,0,0,0,1,0,0
-V^.-^'-,-0,0,0,0,0,0,0,0,1,0,0
CAL.,-0,0,0,0,0,0,0,0,1,0,0
|,CAL.,0,0,0,0,0,0,0,1,0,0
j,W.,0,0,0,1,1,0,1,0,0,0
W.,J.,1,0,0,0,0,0,0,0,0,1
If.,NETTLE,0,0,0,0,0,0,0,1,0,0
jj,CENTRAL,0,0,0,0,0,0,0,1,0,0
|,MARKET,0,0,0,0,0,0,0,1,0,0
♦,Fancy,0,0,0,0,0,0,0,1,0,0
Fancy,"Groceries,",0,0,0,0,0,0,0,1,0,0
"Groceries,",Fresh,0,0,0,0,0,0,0,1,0,0
Fresh,"Fruits,",0,0,0,0,0,0,0,1,0,0
"Fruits,",Vegetables,0,0,0,0,0,0,0,1,0,0
•,FINE,0,0,0,0,0,0,0,1,0,0
FINE,ASSORTMENT,0,0,0,0,0,0,0,1,0,0
ASSORTMENT,OF,0,0,0,0,0,0,0,1,0,0
OF,TEAS,0,0,0,0,0,0,0,1,0,0
TEAS,AND,0,0,0,0,0,0,0,1,0,0
AND,COFFEES.,0,0,0,0,0,0,0,1,0,0
jl,FRESH,0,0,0,0,0,0,0,1,0,0
1,FISH,0,0,0,0,0,0,0,1,0,0
FRESH,EVERY,1,0,0,1,0,0,0,1,0,0
FISH,THURSDAY,0,0,0,0,0,0,0,1,0,0
EVERY,AND,0,0,0,0,0,0,0,1,0,0
THURSDAY,FRIDAY.,0,0,0,0,0,0,0,1,0,0
o,Drop,0,0,0,0,0,0,0,1,0,0
Dntp,in.,0,0,0,0,0,0,0,1,0,0
in.,and,1,0,0,1,1,0,1,0,0,0
and,Compare,0,0,0,0,0,0,0,1,0,0
Compare,Prices,0,0,0,0,0,0,0,1,0,0
Price*,and,0,0,0,0,0,0,0,1,0,0
and,be,0,0,0,0,0,0,0,1,0,0
be,Convinced,0,0,0,0,0,0,0,1,0,0
Convinced,that,0,0,0,0,0,0,0,1,0,0
that,You,0,0,0,0,0,0,0,1,0,0
You,can,1,0,0,1,0,0,0,1,0,0
can,o,0,0,0,0,0,0,0,1,0,0
"""Nineteen","""Nineteen",1,1,1,0,0,0,0,0,0,0
Hundred,Hundred,1,1,1,0,0,0,0,0,0,0
arid,and,0,0,0,1,1,0,1,0,0,0
"Four""","Four""",1,1,1,0,0,0,0,0,0,0
",Z",CHEAPEST.,0,0,0,0,0,0,0,1,0,0
"""^",DRY,0,0,0,0,0,0,0,1,0,0
CHEAPEST.,GOODS.,0,0,0,0,0,0,0,1,0,0
DRY,STORE,0,0,0,0,0,0,0,1,0,0
i,[holiday,0,0,0,0,0,0,0,1,0,0
[holiday,perfumes],0,0,0,0,0,0,0,1,0,0
i,NEW,0,0,0,0,0,0,0,1,0,0
NEW,ODORS,0,0,0,0,0,0,0,1,0,0
:,PASADENA,0,0,0,0,0,0,0,1,0,0
PASADENA,"ROSE,",0,0,0,0,0,0,0,1,0,0
!,SWEET,0,0,0,0,0,0,0,1,0,0
SWEET,"MARGERY,",0,0,0,0,0,0,0,1,0,0
:,#NAME?,0,0,0,0,0,0,0,1,0,0
#NAME?,"CLOVER,",0,0,0,0,0,0,0,1,0,0
:,PALO,0,0,0,0,0,0,0,1,0,0
PALO,ALTO,1,0,0,1,1,0,1,0,0,0
ALTO,"PINK,",0,0,0,0,0,0,0,1,0,0
;,VIOLETS,0,0,0,0,0,0,0,1,0,0
0,OF,0,0,0,1,1,0,1,0,0,0
VIOLETS,"SICILY,",1,0,0,1,0,0,0,1,0,0
;,PING,0,0,0,0,0,0,0,1,0,0
PING,PANG.,0,0,0,1,1,0,1,0,0,0
0,Bring,0,0,0,0,0,0,0,1,0,0
Bring,your,0,0,0,0,0,0,0,1,0,0
yonr,Handkerchief,0,0,0,0,0,0,0,1,0,0
Handkerchief,and,0,0,0,0,0,0,0,1,0,0
and,we'll,0,0,0,0,0,0,0,1,0,0
we'll,give,0,0,0,0,0,0,0,1,0,0
give,it,0,0,0,0,0,0,0,1,0,0
it,a,0,0,0,1,1,0,1,0,0,0
a,whiff-If,0,0,0,0,0,0,0,1,0,0
whiff-If,you,0,0,0,0,0,0,0,1,0,0
yon,like,0,0,0,0,0,0,0,1,0,0
like,it,0,0,0,0,0,0,0,1,0,0
it,and,0,0,0,0,0,0,0,1,0,0
",",want,0,0,0,0,0,0,0,1,0,0
want,to,0,0,0,0,0,0,0,1,0,0
to,"buy,",0,0,0,0,0,0,0,1,0,0
"bny,",50c,0,0,0,0,0,0,0,1,0,0
5Jc,and,1,0,0,1,0,0,0,1,0,0
and,75c,1,0,0,1,0,0,0,1,0,0
75c,per,1,0,0,1,0,0,0,1,0,0
per,ounce.,0,0,0,0,0,0,0,1,0,0
;,Also,0,0,0,0,0,0,0,1,0,0
Also,an,0,0,0,0,0,0,0,1,0,0
an,excellent,0,0,0,0,0,0,0,1,0,0
excellent,line,0,0,0,0,0,0,0,1,0,0
line,of,0,0,0,0,0,0,0,1,0,0
of,Holiday,0,0,0,0,0,0,0,1,0,0
Holiday,Goods,0,0,0,0,0,0,0,1,0,0
|,Come,0,0,0,0,0,0,0,1,0,0
Come,and,0,0,0,0,0,0,0,1,0,0
and,have,0,0,0,0,0,0,0,1,0,0
have,a,0,0,0,0,0,0,0,1,0,0
a,look,0,0,0,0,0,0,0,1,0,0
look,even,1,0,0,1,0,0,0,1,0,0
even,if,0,0,0,0,0,0,0,1,0,0
if,yon,0,0,0,0,0,0,0,1,0,0
yon,have,0,0,0,0,0,0,0,1,0,0
have,no,0,0,0,0,0,0,0,1,0,0
no,intention,0,0,0,0,0,0,0,1,0,0
intention,of,0,0,0,0,0,0,0,1,0,0
of,buying.,0,0,0,0,0,0,0,1,0,0
jfGINOCCHIO,GINOCCHIO,0,0,0,1,1,0,1,0,0,0
BRo£j,BRO'S.,1,0,0,1,0,0,0,1,0,0
H|,DEALERS,0,0,0,0,0,0,0,1,0,0
DEALERS,IN,0,0,0,0,0,0,0,1,0,0
|,General,0,0,0,0,0,0,0,1,0,0
.'£.■■.,Merchandise,0,0,0,0,0,0,0,1,0,0
||,"Groceries,",0,0,0,0,0,0,0,1,0,0
tS©,Furnishing,0,0,0,0,0,0,0,1,0,0
"Groceries,","Goods,",0,0,0,0,0,0,0,1,0,0
Furnishing,"Shoes,",0,0,0,0,0,0,0,1,0,0
H,"Boots,",0,0,0,0,0,0,0,1,0,0
Js§!|,"Paints,",0,0,0,0,0,0,0,1,0,0
"Boots,","Oils,",0,0,0,0,0,0,0,1,0,0
"Paints,","Varnishes,",0,0,0,0,0,0,0,1,0,0
"Oils,",Mining,0,0,0,0,0,0,0,1,0,0
•m,"Supplies,",0,0,0,0,0,0,0,1,0,0
n^,"Lumber,",0,0,0,0,0,0,0,1,0,0
"Supplies,",Hardware.,1,0,0,1,0,0,0,1,0,0
"Lumber,","Hay,",0,0,0,0,0,0,0,1,0,0
HI,"Grain,",0,0,0,0,0,0,0,1,0,0
"Grain,","etc.,",0,0,0,0,0,0,0,1,0,0
"etc.,",etc.,0,0,0,1,1,0,1,0,0,0
H,Corner,0,0,0,0,0,0,0,1,0,0
Corner,Main,0,0,0,0,0,0,0,1,0,0
Main,and,0,0,0,0,0,0,0,1,0,0
and,Water,0,0,0,0,0,0,0,1,0,0
Water,St.,0,0,0,0,0,0,0,1,0,0
|.,JACKSON,0,0,0,0,0,0,0,1,0,0
JACKSON,-0,0,0,0,0,0,0,0,1,0,0
-0,-0,1,1,1,0,0,0,0,0,0,0
-0,-0,1,1,1,0,0,0,0,0,0,0
-0,CALIFORNIA,0,0,0,0,0,0,0,1,0,0
:&gt;^,McCALL,1,0,0,1,0,0,0,1,0,0
McCALL,Bazaar,1,0,0,1,0,0,0,1,0,0
*,Patterns,0,0,0,0,0,0,0,1,0,0
iwpatte™,L,0,0,0,0,0,0,0,1,0,0
L,J.,0,0,0,1,1,0,1,0,0,0
J.,wavinovich,0,0,0,0,0,0,0,1,0,0
5,LEADING,0,0,0,0,0,0,0,1,0,0
LEADING,GROCERY,1,0,0,1,0,0,0,1,0,0
GROCERY,STORE,0,0,0,0,0,0,0,1,0,0
•,"Groceries,",0,0,0,0,0,0,0,1,0,0
IPI^,Dry,0,0,0,0,0,0,0,1,0,0
"Groceries,","Goods,",0,0,0,0,0,0,0,1,0,0
I,Furnishing,0,0,0,0,0,0,0,1,0,0
D,"Goods,",0,0,0,0,0,0,0,1,0,0
Furnishing,"Boots,",0,0,0,0,0,0,0,1,0,0
S,"Shoes,",0,0,0,0,0,0,0,1,0,0
a,Toilet,0,0,0,0,0,0,0,1,0,0
"Shoes,","Articles,",0,0,0,0,0,0,0,1,0,0
Aytrs,Ayer's,0,0,0,1,1,0,1,0,0,0
Trotter,Trotter,1,1,1,0,0,0,0,0,0,0
by,by,1,1,1,0,0,0,0,0,0,0
Jacob,Jacob,1,1,1,0,0,0,0,0,0,0
and,and,1,1,1,0,0,0,0,0,0,0
Sadie,Sadie,1,1,1,0,0,0,0,0,0,0
Simon.,Simon.,1,1,1,0,0,0,0,0,0,0
Tho,The,1,0,0,0,0,0,0,0,0,1
"mother,","mother,",1,1,1,0,0,0,0,0,0,0
Carolino,Caroline,1,0,0,0,0,0,0,0,0,1
"Trotter,","Trotter,",1,1,1,0,0,0,0,0,0,0
is,is,1,1,1,0,0,0,0,0,0,0
willing,willing,1,1,1,0,0,0,0,0,0,0
for,for,1,1,1,0,0,0,0,0,0,0
havo,have,1,0,0,0,0,0,0,0,0,1
until,until,1,1,1,0,0,0,0,0,0,0
Feb.,Feb.,1,1,1,0,0,0,0,0,0,0
2,2,1,1,1,0,0,0,0,0,0,0
to,to,1,1,1,0,0,0,0,0,0,0
amend,amend,1,1,1,0,0,0,0,0,0,0
"answer,","answer,",1,1,1,0,0,0,0,0,0,0
Estato,Estate,1,0,0,0,0,0,0,0,0,1
of,of,1,1,1,0,0,0,0,0,0,0
Mary,Mary,1,1,1,0,0,0,0,0,0,0
lone,lone,1,1,1,0,0,0,0,0,0,0
Frates—,Frates—,1,1,1,0,0,0,0,0,0,0
Final,Final,1,1,1,0,0,0,0,0,0,0
Estate,Estate,1,1,1,0,0,0,0,0,0,0
ef,of,1,0,0,0,0,0,0,0,0,1
James,James,1,1,1,0,0,0,0,0,0,0
Head—,Head—,1,1,1,0,0,0,0,0,0,0
Feb.,Feb.,1,1,1,0,0,0,0,0,0,0
4,4,1,1,1,0,0,0,0,0,0,0
ap-,ap-,1,1,1,0,0,0,0,0,0,0
personal,personal,1,1,1,0,0,0,0,0,0,0
proportv,property,1,0,0,1,1,0,1,0,0,0
for,for,1,1,1,0,0,0,0,0,0,0
the,the,1,1,1,0,0,0,0,0,0,0
sum,sum,1,1,1,0,0,0,0,0,0,0
of,of,1,1,1,0,0,0,0,0,0,0
$257.90.,$257.90.,1,1,1,0,0,0,0,0,0,0
e^:f.;^;,UP-TO-DATE,0,0,0,0,0,0,0,1,0,0
?,BUSINESS,0,0,0,0,0,0,0,1,0,0
:,MEN.,0,0,0,0,0,0,0,1,0,0
111,Rubber,0,0,0,0,0,0,0,1,0,0
Rubber,"Goods,",1,0,0,1,0,0,0,1,0,0
"Goods,","Syringes,",0,0,0,0,0,0,0,1,0,0
||,Hot,0,0,0,0,0,0,0,1,0,0
Hot,Water,0,0,0,0,0,0,0,1,0,0
Water,"Bottles,",0,0,0,0,0,0,0,1,0,0
"Bottles,",etc.,0,0,0,0,0,0,0,1,0,0
];,You,0,0,0,0,0,0,0,1,0,0
You,can,1,0,0,1,0,0,0,1,0,0
can,just,0,0,0,0,0,0,0,1,0,0
just,as,0,0,0,0,0,0,0,1,0,0
as,well,0,0,0,0,0,0,0,1,0,0
well,have,1,0,0,1,0,0,0,1,0,0
have,the,0,0,0,0,0,0,0,1,0,0
the,very,0,0,0,0,0,0,0,1,0,0
very,latest,0,0,0,0,0,0,0,1,0,0
latest,improved,0,0,0,0,0,0,0,1,0,0
j,ones;,0,0,0,0,0,0,0,1,0,0
&gt;,just,1,0,0,1,0,0,0,1,0,0
ones;,as,0,0,0,0,0,0,0,1,0,0
just,well,1,0,0,1,0,0,0,1,0,0
as,have,0,0,0,0,0,0,0,1,0,0
well,a,0,0,0,0,0,0,0,1,0,0
have,large,0,0,0,0,0,0,0,1,0,0
a,assortment,0,0,0,0,0,0,0,1,0,0
large,to,0,0,0,0,0,0,0,1,0,0
assortment,choose,0,0,0,0,0,0,0,1,0,0
j,from;,0,0,0,0,0,0,0,1,0,0
|,just,0,0,0,0,0,0,0,1,0,0
from;,as,0,0,0,0,0,0,0,1,0,0
just,well,1,0,0,1,0,0,0,1,0,0
as,get,0,0,0,0,0,0,0,1,0,0
well,those,0,0,0,0,0,0,0,1,0,0
get,made,0,0,0,0,0,0,0,1,0,0
those,from,0,0,0,0,0,0,0,1,0,0
made,high,1,0,0,1,0,0,0,1,0,0
from,grade,0,0,0,0,0,0,0,1,0,0
«,materials;,0,0,0,0,0,0,0,1,0,0
",",and,0,0,0,0,0,0,0,1,0,0
materials;,just,0,0,0,0,0,0,0,1,0,0
and,as,0,0,0,1,1,0,1,0,0,0
just,well,1,0,0,1,0,0,0,1,0,0
as,be,1,0,0,1,1,0,1,0,0,0
well,saved,0,0,0,0,0,0,0,1,0,0
be,somethingon,0,0,0,0,0,0,0,1,0,0
saved,the,0,0,0,0,0,0,0,1,0,0
&lt;!,cost.,1,0,0,1,0,0,0,1,0,0
c,We,0,0,0,1,1,0,1,0,0,0
°st-,buy,0,0,0,0,0,0,0,1,0,0
#NAME?,the,0,0,0,0,0,0,0,1,0,0
buy,best,0,0,0,0,0,0,0,1,0,0
the,goods,0,0,0,0,0,0,0,1,0,0
best,on,0,0,0,0,0,0,0,1,0,0
goods,the,0,0,0,0,0,0,0,1,0,0
on,"market,",0,0,0,0,0,0,0,1,0,0
the,buy,1,0,0,1,0,0,0,1,0,0
j;,enough,0,0,0,0,0,0,0,1,0,0
enough,to,0,0,0,0,0,0,0,1,0,0
to,get,0,0,0,0,0,0,0,1,0,0
get,inside,0,0,0,0,0,0,0,1,0,0
inside,"prices,",0,0,0,0,0,0,0,1,0,0
"prices,",and,0,0,0,0,0,0,0,1,0,0
and,sell,0,0,0,0,0,0,0,1,0,0
sell,them,1,0,0,1,0,0,0,1,0,0
them,to,0,0,0,0,0,0,0,1,0,0
to,you,0,0,0,1,1,0,1,0,0,0
you,at,0,0,0,0,0,0,0,1,0,0
J,only,0,0,0,0,0,0,0,1,0,0
|,a,1,0,0,0,0,0,0,0,0,1
ouly,fair,1,0,0,1,0,0,0,1,0,0
a,margin,0,0,0,0,0,0,0,1,0,0
fair,of,0,0,0,0,0,0,0,1,0,0
margin,profit.,0,0,0,0,0,0,0,1,0,0
&lt;,Fountain,0,0,0,0,0,0,0,1,0,0
j,"Syringes,",0,0,0,0,0,0,0,1,0,0
Fountain,Combination,0,0,0,0,0,0,0,1,0,0
"Syringes,","Syringes,",1,1,1,0,0,0,0,0,0,0
J,Bulb,0,0,0,0,0,0,0,1,0,0
;,"Syringes,",0,0,0,0,0,0,0,1,0,0
B,Hard,0,0,0,0,0,0,0,1,0,0
"""'b",Rubber,0,0,0,0,0,0,0,1,0,0
"Syringes,","Syringes,",1,1,1,0,0,0,0,0,0,0
3,Hot,0,0,0,0,0,0,0,1,0,0
1,Water,0,0,0,0,0,0,0,1,0,0
Hot,"Bottles,",0,0,0,0,0,0,0,1,0,0
Water,and,0,0,0,0,0,0,0,1,0,0
"Bottles,",large,0,0,0,0,0,0,0,1,0,0
and,variety,0,0,0,0,0,0,0,1,0,0
large,of,0,0,0,0,0,0,0,1,0,0
variety,others,0,0,0,0,0,0,0,1,0,0
||,City,0,0,0,0,0,0,0,1,0,0
City,Pharmacy,0,0,0,0,0,0,0,1,0,0
Pharmacy,-0,0,0,0,0,0,0,0,1,0,0
-0,Willis,0,0,0,0,0,0,0,1,0,0
Willis,H.,0,0,0,0,0,0,0,1,0,0
H.,"Boydston,",0,0,0,0,0,0,0,1,0,0
"Boydston,","Prop,",0,0,0,0,0,0,0,1,0,0
|6INOCGHIO,GINOCCHIO,0,0,0,0,0,0,0,1,0,0
BRO'S.J,BRO'S.,0,0,0,1,1,0,1,0,0,0
|||,DEALERS,0,0,0,0,0,0,0,1,0,0
-n^^v^w^,IN,0,0,0,0,0,0,0,1,0,0
|,General,0,0,0,0,0,0,0,1,0,0
£.',Merchandise,0,0,0,0,0,0,0,1,0,0
||,"Groceries,",0,0,0,0,0,0,0,1,0,0
"Groceries,",Furnishing,1,0,0,1,0,0,0,1,0,0
Furnishing,"Goods,",0,0,0,0,0,0,0,1,0,0
"Goods,","Shoes,",1,0,0,1,0,0,0,1,0,0
H,"Boots,",0,0,0,0,0,0,0,1,0,0
§fli,"Paints,",0,0,0,0,0,0,0,1,0,0
Boot,"Oils,",0,0,0,0,0,0,0,1,0,0
"s,","Varnishes,",0,0,0,0,0,0,0,1,0,0
"Paints,",Mining,0,0,0,0,0,0,0,1,0,0
eg,eg,1,1,1,0,0,0,0,0,0,0
sy\,sy\,1,1,1,0,0,0,0,0,0,0
"Supplies,","Supplies,",1,1,1,0,0,0,0,0,0,0
"Lumber,","Lumber,",1,1,1,0,0,0,0,0,0,0
Hardware.,Hardware.,1,1,1,0,0,0,0,0,0,0
"Hay,","Hay,",1,1,1,0,0,0,0,0,0,0
H,Corner,0,0,0,0,0,0,0,1,0,0
Corner,Main,0,0,0,0,0,0,0,1,0,0
Main,and,0,0,0,0,0,0,0,1,0,0
and,Water,0,0,0,0,0,0,0,1,0,0
Water,St.,0,0,0,0,0,0,0,1,0,0
|,JACKSON,0,0,0,0,0,0,0,1,0,0
JACKSON,-0,0,0,0,0,0,0,0,1,0,0
-0,-0,1,1,1,0,0,0,0,0,0,0
-0,-0,1,1,1,0,0,0,0,0,0,0
-0,CALIFORNIA,0,0,0,0,0,0,0,1,0,0
5.*,McCALL,0,0,0,0,0,0,0,1,0,0
McCALL,Bazaar,1,0,0,1,0,0,0,1,0,0
T,Patterns,0,0,0,0,0,0,0,1,0,0
jb™»»~,L.,0,0,0,0,0,0,0,1,0,0
1,J.,0,0,0,1,1,0,1,0,0,0
J.,Glavinovich,0,0,0,0,0,0,0,1,0,0
1,LEADING,0,0,0,0,0,0,0,1,0,0
LEADING,GROCERY,1,0,0,1,0,0,0,1,0,0
GROCERY,STORE,0,0,0,0,0,0,0,1,0,0
•,GROCERIES,0,0,0,0,0,0,0,1,0,0
L3pls,Dry,0,0,0,0,0,0,0,1,0,0
GROCERIEG,"Goods,",0,0,0,0,0,0,0,1,0,0
5,Furnishing,0,0,0,0,0,0,0,1,0,0
o,"Goods,",0,0,0,0,0,0,0,1,0,0
Furnishing,"Boots,",0,0,0,0,0,0,0,1,0,0
S,"Shoes,",0,0,0,0,0,0,0,1,0,0
a,Toilet,0,0,0,0,0,0,0,1,0,0
"Shoes,","Articles,",0,0,0,0,0,0,0,1,0,0
5,"Hardware,",0,0,0,0,0,0,0,1,0,0
E,Miners',0,0,0,0,0,0,0,1,0,0
#•,Sup-,1,0,0,1,0,0,0,1,0,0
I,"plies,",0,0,0,0,0,0,0,1,0,0
i,"Hay,",0,0,0,0,0,0,0,1,0,0
"plies,","Grain,",1,0,0,1,0,0,0,1,0,0
"Hay,",Etc.,1,0,0,1,0,0,0,1,0,0
S,Cor.,0,0,0,0,0,0,0,1,0,0
Cor.,Main,1,0,0,1,0,0,0,1,0,0
Main,&amp;,0,0,0,0,0,0,0,1,0,0
&amp;,Court,1,0,0,1,0,0,0,1,0,0
Court,Streets,0,0,0,0,0,0,0,1,0,0
J,"JACKSON,",0,0,0,0,0,0,0,1,0,0
"JACKSON,",-0,0,0,0,0,0,0,0,1,0,0
-0,-0,1,1,1,0,0,0,0,0,0,0
-0,#NAME?,0,0,0,0,0,0,0,1,0,0
#NAME?,McCALL,1,0,0,1,0,0,0,1,0,0
BazaarPaU,Bazaar,0,0,0,0,0,0,0,1,0,0
*,Patterns,0,0,0,0,0,0,0,1,0,0
\,GOLD,0,0,0,0,0,0,0,1,0,0
/lAin,QUARTZ,0,0,0,0,0,0,0,1,0,0
nimivrn,SEND,0,0,0,0,0,0,0,1,0,0
SEND,YOUR,1,0,0,1,0,0,0,1,0,0
YOUR,GOLD,1,0,0,1,0,0,0,1,0,0
GOLD,TO,0,0,0,0,0,0,0,1,0,0
OLD,S.,0,0,0,0,0,0,0,1,0,0
QBIRIZ,B.,0,0,0,0,0,0,0,1,0,0
",.■.„„,„.",GRACIER,0,0,0,0,0,0,0,1,0,0
|,(,1,0,0,0,0,0,0,0,0,1
|x^§Sl|;,Successor,1,0,0,1,0,0,0,1,0,0
(,to,0,0,0,1,1,0,1,0,0,0
Successor,A.,0,0,0,0,0,0,0,1,0,0
to,H.,1,0,0,1,1,0,1,0,0,0
A.,Eeichling,0,0,0,0,0,0,0,1,0,0
H.,),0,0,0,1,1,0,1,0,0,0
!,made,0,0,0,0,0,0,0,1,0,0
made,same,1,0,0,1,1,0,1,0,0,0
]&gt;,407-409,0,0,0,0,0,0,0,1,0,0
0,MONTGOMERY,0,0,0,0,0,0,0,1,0,0
407-409,STEEET,0,0,0,0,0,0,0,1,0,0
Fined,Fined,1,1,1,0,0,0,0,0,0,0
SSO,$50 ,0,0,0,0,0,0,0,1,0,0
For,For,1,1,1,0,0,0,0,0,0,0
Refusing,Refusing,1,1,1,0,0,0,0,0,0,0
to,to,1,1,1,0,0,0,0,0,0,0
Assist,Assist,1,1,1,0,0,0,0,0,0,0
an,an,1,1,1,0,0,0,0,0,0,0
case,case,1,1,1,0,0,0,0,0,0,0
with,with,1,1,1,0,0,0,0,0,0,0
James,James,1,1,1,0,0,0,0,0,0,0
Bodlnar,Bodinar,1,0,0,0,0,0,0,0,0,1
of,of,1,1,1,0,0,0,0,0,0,0
Amador,Amador,1,1,1,0,0,0,0,0,0,0
under,under,1,1,1,0,0,0,0,0,0,0
arrest.,arrest.,1,1,1,0,0,0,0,0,0,0
No,No,1,1,1,0,0,0,0,0,0,0
one,one,1,1,1,0,0,0,0,0,0,0
will,will,1,1,1,0,0,0,0,0,0,0
dony,deny,1,0,0,0,0,0,0,0,0,1
the,the,1,1,1,0,0,0,0,0,0,0
Ensonada,Ensenada,1,0,0,0,0,0,0,0,0,1
on,on,1,1,1,0,0,0,0,0,0,0
account,account,1,1,1,0,0,0,0,0,0,0
of,of,1,1,1,0,0,0,0,0,0,0
tho,the,1,0,0,0,0,0,0,0,0,1
rough,rough,1,1,1,0,0,0,0,0,0,0
passongors,passengers,1,0,0,1,1,0,1,0,0,0
